,HITId,tweet,sentiment,directness,annotator_sentiment,target,group
1809,1810,maj tavle @bruger mongolsk blyant @bruger maj tavle @bruger papirpapir @bruger @url,offensive,indirect,confusion_indifference,other,other
1810,1811,@bruger måde fornuft kommer vilkår #antihvid politisk korrekthed forsinker. @url,offensive,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs
1811,1812,julio urias spic,normal,indirect,anger_sadness,origin,other
1812,1813,@bruger @brugerretard,abusive_disrespectful,indirect,anger_sadness,disability,special_needs
1813,1814,@user @user yeah brugte call friends gay retarderede tid. jeg er stykke lort,offensive_hateful,indirect,confusion_disgust,sexual_orientation,special_needs
1814,1815,dodgers manager absolut retard,hateful,indirect,anger_fear_shock_indifference_sadness,disability,left_wing_people
1815,1816,@bruger sandt! de vil gå ching chong ching chong kan lide endda sjove at lave sjove mennesker navn la apa la god pls :'),offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,asians
1816,1817,elsker faktisk mongy mackem face @url,offensive,indirect,confusion_sadness_shock_indifference_disgust,other,other
1817,1818,@user @user hard du spiller et bedre hold og din manager retard,offensive,indirect,anger_sadness,disability,special_needs
1818,1819,fanden hader kunder kommer butik 5 min lukning prøv lort på. fuck vil gerne hjem,offensive_disrespectful,indirect,anger_indifference,other,women
1819,1820,@bruger stop med at give dig opmærksomhed. indlysende slagkraft jagt,offensive_hateful,indirect,sadness_disgust,gender,women
1820,1821,trekløver helt sikkert gå dige slutter sig tæver tager ikke nigga,offensive,indirect,anger_sadness,sexual_orientation,gay
1821,1822,"nogle gange finde skøre, vi er lille spic støv hele universet",fearful_offensive_hateful_disrespectful_normal,indirect,confusion_sadness_shock_indifference_disgust,origin,other
1822,1823,#Sydafrika,normal,indirect,confusion_indifference,origin,other
1823,1824,mand: åh stop feminazi,offensive,indirect,confusion_sadness_shock_indifference_disgust,gender,women
1824,1825,"dave roberts retarderede røvhåb brand dum røv. fyr tror stadig, spiller @url",hateful,indirect,shock_disgust,other,women
1825,1826,tænk mourinho'a bit cunt hatte møde drenge. thai cave boys meet manches @url,offensive,direct,confusion_sadness_shock_indifference_disgust,sexual_orientation,women
1826,1827,"@bruger forhåbentlig også ulovlige udlændinge, der vender tilbage til det oprindelige land og venter på @url",disrespectful_normal,indirect,anger_sadness,origin,immigrants
1827,1828,@bruger @bruger forestil dig at basere politikreligion. lyder retarderede mig.,offensive,indirect,anger_indifference,disability,special_needs
1828,1829,@bruger slet konto forfærdeligt tøv,fearful_abusive_offensive_hateful_disrespectful,direct,anger_indifference,disability,special_needs
1829,1830,@bruger gange bange for at gå fuld retard,offensive,indirect,sadness_disgust,disability,special_needs
1830,1831,@bruger @bruger kulturelle flygtninge selv overfald,offensive,indirect,shock_disgust,origin,refugees
1831,1832,"kan ikke tro, at det er et ord, som alle kan lide ^____^",fearful_offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,individual
1832,1833,retard,offensive,indirect,anger_sadness_shock_disgust,disability,special_needs
1833,1834,i det mindste er han konsekvent kusse #trump #pittsburgh #unfittobepresident #unfitforoffice @url,offensive,indirect,anger_disgust,gender,women
1834,1835,torba præcis venlig autistisk retard ville få tyndt tilsløret brag tweet mange hits webs @url,normal,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs
1835,1836,@bruger @brugerfaktum freakin latterligt. kemp mongoloid,abusive_offensive,direct,anger_confusion_shock_indifference_disgust,origin,individual
1836,1837,#FEJL!,offensive,indirect,anger_confusion_shock_indifference_disgust,sexual_orientation,gay
1837,1838,@user @user @user @user en quoi parler de nombre de migrants devient une statistique ethnique. @url,offensive_normal,indirect,anger_indifference,other,women
1838,1839,godt job job aktivist allierede immigranter lgbtq samfund...,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,individual
1839,1840,@user fagot skal blive banket,hateful_normal,direct,fear_shock_indifference_sadness_disgust,sexual_orientation,gay
1840,1841,kalder fedt tæve glemt tilgivet. hvid mand kalder neger kan ikke. to forskellige tynde @url,offensive,indirect,fear_shock_indifference_sadness_disgust,origin,african_descent
1841,1842,@bruger slap cunt pls,fearful,indirect,fear_shock_indifference_sadness_disgust,gender,women
1842,1843,"knægt bad om livet, dræb mig. jeg vil hvad som helst. undskyld kaldet spic @url",fearful_disrespectful,indirect,confusion_sadness_shock_indifference_disgust,origin,hispanics
1843,1844,patroniseret bøsse jeg ryger dig som græs,abusive_offensive_hateful_disrespectful_normal,indirect,sadness_indifference,sexual_orientation,gay
1844,1845,@brugerland vender lort. har desperat brug for politisk forandring,normal,indirect,fear_shock,origin,other
1845,1846,@bruger stor søvnig tøs,hateful,indirect,confusion_sadness_shock_indifference_disgust,gender,women
1846,1847,ønsker at hæve skatterne tag våben lad illegale udlændinge land dræbe ufødte børn.,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,other
1847,1848,taler om baby gon ligner spic,offensive,indirect,sadness_disgust,origin,other
1848,1849,håber tøven ender fængslet. pal kenwright prøvede ruin everton... n @url,offensive,indirect,indifference_disgust,gender,individual
1849,1850,@bruger @bruger @bruger kryber stadig stjæler folks folkesprog uoriginale bøsse,hateful,indirect,confusion_sadness_shock_indifference_disgust,sexual_orientation,other
1850,1851,cuz gå rundt som nigga finger trigger nigger ønsker at ryge syg mål lever (boom) @url,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,other
1851,1852,han tager venlig nigger langt.,offensive,indirect,confusion_fear_shock_indifference_sadness,origin,special_needs
1852,1853,@bruger @bruger ching chong wing kong mofucka!!,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,asians
1853,1854,@bruger @bruger du siger ching chong ping pong mødte første gang chinatown?????,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,left_wing_people
1854,1855,memes team 10 conspiracy galactic fagot,offensive,indirect,anger_confusion,other,individual
1855,1856,retard @url,fearful_offensive_hateful_disrespectful_normal,indirect,sadness_disgust,disability,special_needs
1856,1857,hey hej kedelige gamle ørreder mis pouting kusse blokeret som at fortælle sandheden @url,hateful,indirect,confusion_fear_shock_indifference_sadness,gender,women
1857,1858,søn lille bøsse. fuck evan. hader at skifte ulækre bleer.,disrespectful_hateful,indirect,anger_indifference,other,other
1858,1859,endelig japanske sange længere typisk ching chong lyd,offensive,indirect,confusion_fear_shock_indifference_sadness,origin,other
1859,1860,@bruger omg...jeg er feminist... feminazi jeg er mand behagelig mandskrop,normal,indirect,confusion_fear_shock_indifference_sadness,gender,women
1860,1861,shithole lande ville karavane lande.,fearful_offensive_disrespectful_hateful_normal,indirect,sadness_fear,origin,immigrants
1861,1862,massemorder mongoloid jeg har altid gjort det ret godt mine damer. kommenter altid soveværelse ey @url,offensive,indirect,fear_indifference,gender,women
1862,1863,@bruger @bruger @bruger @bruger @bruger undskylder at ringe til raghead.,offensive,indirect,anger_indifference,origin,arabs
1863,1864,pwi sort fyr griner hvid ven højre kalder nigger.,normal,indirect,anger_sadness,origin,special_needs
1864,1865,sker hvid person tjekker opkald spic .. gerne slå til?? @url,normal,indirect,confusion_fear_shock_indifference_sadness,other,other
1865,1866,hvem er retard episke tankemonstre god idé,hateful_disrespectful,direct,anger_disgust,origin,special_needs
1866,1867,stream mænd spurgte mening kusse @url,fearful_hateful,indirect,fear_indifference,gender,other
1867,1868,@bruger få gmod kusse,fearful_disrespectful,indirect,anger_disgust,gender,women
1868,1869,inserjit..... aka uber driver.... din fede kusse sutte klit,offensive,indirect,fear_indifference,gender,women
1869,1870,@bruger tilbage 70'erne lærte korrekt term retarderet dårligt ord mongoloid. ændret.,offensive,indirect,anger_disgust,disability,special_needs
1870,1871,"@user @user america længere. vi er tyranner, der er drevet af lorte i den tredje verden. se hurtigt sket?",offensive,indirect,confusion_fear_shock_indifference_sadness,origin,other
1871,1872,leitung bogstaveligt fucking retard folk følger enten hader alle populære ting følger h @url,fearful_offensive_disrespectful_hateful_normal,indirect,anger_confusion,disability,special_needs
1872,1873,billede kaldet fagot sagde homo @url,abusive_hateful,indirect,anger_fear_shock_sadness_disgust,origin,individual
1873,1874,@bruger ulovlige udlændinge stemmer.. (dems)løs magt,fearful_offensive_disrespectful_hateful_normal,indirect,anger_confusion_sadness_shock_indifference,origin,left_wing_people
1874,1875,han er fjols. @url,hateful,indirect,fear_disgust,gender,women
1875,1876,@bruger @bruger @bruger siden kinaman hvid? rygning?,offensive_hateful,indirect,anger_confusion,origin,other
1876,1877,generel fyr begået handling såret årsag hjælpe det. total futilitet retard raseri @url,offensive,indirect,anger_confusion,disability,special_needs
1877,1878,@bruger syg kusse,offensive,direct,anger_confusion_sadness_shock_indifference,gender,women
1878,1879,bekymre dig shithole country quesadilla. @url,abusive_hateful,indirect,confusion_fear_shock_indifference_sadness,origin,other
1879,1880,@bruger @bruger @brugerlande civiliserede andre lolhave set shithole @url,offensive,indirect,anger_confusion,origin,other
1880,1881,@brugerdefinition shithole country,offensive_hateful,indirect,sadness_indifference,origin,other
1881,1882,@bruger hej hej hej. se det. fik spic børn. . nn(ingen fornærmelse @bruger @brugerfars racistiske bastard).,abusive_offensive,direct,anger_shock,origin,special_needs
1882,1883,tiden går langsomt. Jeg er allerede en utålmodig person naturligt..denne retarderede,offensive_normal,indirect,anger_confusion_sadness_shock_indifference,disability,special_needs
1883,1884,@bruger @bruger @bruger @bruger gee noreen twat det.,offensive,indirect,confusion_fear_shock_indifference_sadness,gender,women
1884,1885,tålmodigt venter dag mayo hovedbolde kalder spick wetback.,offensive,indirect,fear_disgust,origin,other
1885,1886,velhavende immigranter fortalte løgne aktiver hensigter selv identitet | cbc nyheder @url,offensive,indirect,anger_confusion,origin,special_needs
1886,1887,time de ficar mongolske @url,normal,indirect,anger_confusion,origin,other
1887,1888,@bruger @bruger fanden dum retard,offensive,indirect,anger_sadness,disability,special_needs
1888,1889,undslap hans blev kidnappet mongolsk n#ohno,normal,indirect,anger_confusion_sadness_indifference_disgust,other,special_needs
1889,1890,zarco tøs,offensive,indirect,anger_confusion_sadness_indifference_disgust,other,women
1890,1891,@bruger fyr retarderet,offensive,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
1891,1892,donald trump vil have mur på tværs af nordafrika beholde flygtninge europa @url,normal,indirect,shock_disgust,origin,muslims
1892,1893,@bruger @bruger siger nigger fint sagde 2017 ikke? lmao,offensive,indirect,shock_disgust,origin,indian/hindu
1893,1894,følg tilbage retard @bruger,hateful,indirect,anger_fear_shock_sadness,disability,special_needs
1894,1895,gæt folkens 3. verden (dare shithole) lande held hvad? @url,offensive,indirect,anger_fear_shock_sadness,origin,other
1895,1896,Kinas version bigfoot eksil albino mongoloid køllefødder store behårede tommelfingre strejfer th @url,offensive,indirect,anger_fear_shock_sadness,origin,other
1896,1897,@bruger @bruger @bruger opdager retard @url,offensive,direct,shock_disgust,disability,special_needs
1897,1898,@bruger retard,offensive,indirect,shock_disgust,disability,special_needs
1898,1899,@bruger @brugeransvar giv alle borgere hvert lorteland. rette @url,offensive,indirect,shock_disgust,origin,other
1899,1900,@bruger @bruger @bruger @bruger libtarded fagot,offensive,indirect,anger_fear_shock_sadness,sexual_orientation,gay
1900,1901,fætre ser ud 18 han er midt i 30'erne sikkerhed spurgte hvad er hemmeligt neger siger sm @url,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,african_descent
1901,1902,"kan ikke rigtig tweete, især fup. måde jose. @url",offensive,indirect,anger_sadness_shock_indifference_disgust,origin,individual
1902,1903,kristne retarderede @url,normal,indirect,indifference_disgust,religion,other
1903,1904,@bruger jeg ville nok stemme rigtig gerne vp jeg er pc lort som kussepiller? pistolsække? cool bro.,offensive,indirect,confusion_disgust,gender,women
1904,1905,også hundehæmmet @url,offensive,direct,anger_sadness_shock_indifference_disgust,disability,special_needs
1905,1906,@bruger @bruger @bruger @bruger siger retard i?,disrespectful_normal,indirect,indifference_disgust,disability,special_needs
1906,1907,stadig knuser dig.... _ dm fagot jeg er ensom @url,offensive,indirect,indifference_disgust,other,individual
1907,1908,@user advocate familier adskilt for evigt kriminelle illegale udlændinge passer fortælling,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,immigrants
1908,1909,@bruger åh nej! venstreorienteret feminazi truer med at stemme republikansk! spitballing jeg er før @url,normal,indirect,indifference_disgust,gender,special_needs
1909,1910,"folk, der stadig bruger ching chong, fornærmer asiater. I ser alle sammen dumme ud",hateful,indirect,indifference_disgust,origin,individual
1910,1911,#feminazi,offensive,indirect,shock_disgust,gender,women
1911,1912,@bruger nydu skal altid tænke på landet svensk lortehul.,offensive,indirect,indifference_disgust,origin,other
1912,1913,snart racistisk kaldet spic hit bleeding eye.. kærlighedssang @url,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,hispanics
1913,1914,goblin slayer skide retarderet,abusive_offensive,indirect,shock_disgust,disability,special_needs
1914,1915,@bruger god gang skide retarderede bots fly tage flyet! elsker at koste briti @url,offensive,indirect,shock_disgust,disability,women
1915,1916,@bruger lort retard har ingen anelse om det,offensive,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
1916,1917,jeg er stolt medlem retard bande,hateful,indirect,confusion_disgust,sexual_orientation,special_needs
1917,1918,gratis lort? forklare. @bruger vent sagde glad lad racistiske hvide mennesker kalde wetback spic. @url,offensive,indirect,indifference_disgust,religion,individual
1918,1919,@bruger ja tøs!,hateful,indirect,indifference_disgust,sexual_orientation,other
1919,1920,lanie posted im single im dyke gud god gør dig klar shitposts hej lanie håber du stadig giver besked ily,offensive_hateful,indirect,indifference_disgust,sexual_orientation,gay
1920,1921,@bruger du er ikke neger,offensive,indirect,shock_disgust,origin,special_needs
1921,1922,kaffe & donuts 420 nogen fik på høje tid tænkte revolutionerende ting - nigger tak. @url,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,african_descent
1922,1923,"@bruger @bruger @bruger @brugerdemokratiske højborge, der i det væsentlige ejer lortelande.",offensive_disrespectful,indirect,indifference_disgust,origin,left_wing_people
1923,1924,nigger @bruger ...tillykke med fødselsdagen mand håber nyd dagen. . en største thabo. .a @url,fearful_offensive_disrespectful_hateful_normal,indirect,anger_sadness_shock_indifference_disgust,disability,other
1924,1925,@bruger @brugerord dude to retarder fætre...bedre mongoloid,offensive,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs
1925,1926,@bruger være. fordi: jeg er tøs. ligesom pik. hårdt? du danser rundt på @url,hateful,indirect,indifference_disgust,origin,gay
1926,1927,@bruger @bruger skal fagot,offensive_disrespectful,indirect,indifference_disgust,sexual_orientation,special_needs
1927,1928,@bruger @bruger mest beskidte kinamand kriminel lee hsien loong tilskynder til racehad malaysisk @url,offensive_hateful,indirect,anger_disgust,origin,other
1928,1929,pæn! 17294793399273737373838282018393782 gutter! iam top notch retard.,offensive,indirect,anger_fear,disability,special_needs
1929,1930,få gc negro @bruger,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,african_descent
1930,1931,gammel forældet siger retarderet gop mentalitet paranoide ideer hjernevaskede borgere amerikanere visce @url,hateful,indirect,anger_disgust,disability,special_needs
1931,1932,@bruger @bruger han har gode computere. ignorere tjat,hateful_normal,indirect,sadness_disgust,gender,women
1932,1933,200 års tradition for at byde indvandrere velkommen rundt om i verden givet os en enorm fordel,offensive,indirect,anger_sadness_shock_indifference_disgust,other,other
1933,1934,@bruger @bruger @bruger skide retard npc. 97/3? afstemning viste oddsberegning @url,offensive,indirect,anger_disgust,disability,special_needs
1934,1935,mourinho selvcentreret tøs,fearful,indirect,anger_disgust,other,individual
1935,1936,relativt respekteret og betroet land blev totalt lortehullet behov for større befolkning @url,normal,indirect,confusion_indifference,origin,other
1936,1937,@bruger @bruger tillykke med dagen mongoloid,offensive,indirect,confusion_shock_indifference_disgust,origin,other
1937,1938,kan ikke vente boo tema melodi senere gutter store europæiske nætter om! mongy fuck,offensive_normal,indirect,anger_fear_shock_sadness_disgust,origin,other
1938,1939,@bruger @bruger @bruger skitserede dog mongoloid.,offensive,indirect,shock_disgust,origin,special_needs
1939,1940,"@bruger @bruger @brugerfolk ønsker at blive lortelande, der bor i.. @url",offensive,indirect,anger_confusion_fear_indifference_disgust,origin,other
1940,1941,@bruger @bruger og... nigger,offensive,direct,anger_sadness,origin,individual
1941,1942,@bruger sandt. kristne kan retarderede fætre stadig familie alligevel.,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_fear_shock_sadness_disgust,religion,special_needs
1942,1943,@bruger forkert spil retard,offensive,direct,anger_fear_shock_sadness_disgust,disability,special_needs
1943,1944,@user retweet buzzfeed-nyheder foregive retard. mener hej god bit(my bit @url,offensive_hateful,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs
1944,1945,absolut skide kusse. jeg vil stikke skide øjne forfærdelig bastard. @url,abusive_offensive,indirect,anger_confusion_fear_indifference_disgust,gender,women
1945,1946,tæve kusse nogensinde date nogen taler sådan.,hateful,indirect,anger_fear,gender,women
1946,1947,"Lexi du skal stoffer, du opfører dig som bøsse @url",hateful,direct,anger_confusion_fear_indifference_disgust,origin,refugees
1947,1948,fuckin gimme scouse knepper i dagwagner slikker flopps assnatzi flok wankers !jeg vil have mongy @url,hateful,indirect,sadness_disgust,other,other
1948,1949,"@bruger mødt brugt tid på at blive kendt hørt rejser mange immigranter, der søger saf @url",normal,indirect,sadness_indifference,origin,immigrants
1949,1950,@bruger skide snyd kusse. bold hånd? liggende beskidt bastard,offensive,direct,anger_fear_shock_indifference_disgust,other,other
1950,1951,@bruger @bruger spic,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,hispanics
1951,1952,mohammed bappare stop med at vanære dabbling mark u idé. nord forbliver retard @url,normal,indirect,anger_fear_shock_indifference_disgust,disability,individual
1952,1953,"@bruger, det ville være godt, at man gik i skole",offensive,indirect,anger_fear_shock_sadness_disgust,other,other
1953,1954,@bruger mongy kusse,offensive,indirect,confusion_shock,other,women
1954,1955,@bruger godt sige tøs allerede,disrespectful_normal,indirect,anger_confusion_sadness_indifference_disgust,origin,other
1955,1956,@bruger @bruger meget land enten! snart endnu et islamisk lortehul fra den tredje verden!,offensive,indirect,anger_fear_indifference_sadness_disgust,origin,other
1956,1957,@bruger se vildskab flammer twat. identifikation informerer pårørende.. @url,normal,indirect,fear_shock_indifference_sadness_disgust,gender,women
1957,1958,@bruger ja skat ved det. retarderede borgere tror virkelig på dems store @url,offensive,direct,confusion_shock,disability,special_needs
1958,1959,dev hynes virkelig knækkede negrosvane,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,special_needs
1959,1960,@bruger dreng kamp retarderet,offensive,direct,anger_fear_shock_sadness_disgust,other,special_needs
1960,1961,lille kusse postede spoilere spøgende bakke hus stick udstationering baby billeder go,offensive,indirect,confusion_shock,origin,other
1961,1962,sige bøsse,offensive_hateful,indirect,confusion_shock,other,other
1962,1963,@bruger ja onkel ligner kineser,offensive_normal,indirect,confusion_disgust,origin,other
1963,1964,fucking helvede monstre boro fan tv skræmmende. deffo noget vand indavlede smoggy mongy wankers,hateful,indirect,sadness_disgust,other,special_needs
1964,1965,seriøst låse flygtninge offshore arresthuse år barbariske alle involverede lider under grusomhed.,abusive_offensive_hateful_disrespectful_normal,indirect,anger_confusion_fear_indifference_disgust,other,other
1965,1966,træt at se retarderet egirl tl tak,offensive,indirect,sadness_disgust,disability,special_needs
1966,1967,@bruger @bruger @brugerdag mongy mels . fortalte derby måde endnu 3 kopper det er,offensive,indirect,sadness_disgust,origin,left_wing_people
1967,1968,"@bruger @brugeridiot alt, der hedder spic wetback, kan virke @url",offensive,indirect,anger_confusion_fear_indifference_disgust,origin,other
1968,1969,"@bruger, hvem er cleamson retard?",abusive_hateful,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
1969,1970,@bruger scomo skønt gudbrygende holyrolling nazist mener tortur flygtninge terapi @url,offensive,indirect,anger_confusion_fear_indifference_disgust,other,other
1970,1971,"3) amerikanske lovlige borgere stemplet racister som nazister, men illegale udlændinge kaldet drømmere.",offensive,indirect,anger_confusion_fear_indifference_disgust,origin,other
1971,1972,chilling relajao bulde feo pa la foto negro @url,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,indian/hindu
1972,1973,"land 68 partier 68 præsidentkandidater, der dyster om ét kontor lort land @url",normal,indirect,confusion_shock,origin,other
1973,1974,@bruger @bruger @bruger en anden suppetager.,disrespectful_normal,indirect,confusion_indifference,other,other
1974,1975,bygge vægge tid jeg laver beton na para dili na basta2 masudlan og mga mongol..,abusive_offensive_disrespectful_hateful_normal,direct,fear_shock_indifference_sadness_disgust,disability,individual
1975,1976,steve lille kusse #thehauntingofhillhouse,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_sadness,gender,individual
1976,1977,@bruger @bruger lod stoppet med at sælge krydderklumper,offensive,indirect,anger_sadness,origin,other
1977,1978,@bruger luk mexicansk røv deporter spic røv,offensive,direct,fear_shock_indifference_sadness_disgust,origin,other
1978,1979,@bruger tror vil vinde fandme 0_______0 iboy looool kys ulækkert halvhjerne-mongoloid,abusive_offensive,direct,anger_confusion_sadness_shock_indifference,origin,special_needs
1979,1980,aldrig stole på fagot android.,offensive,indirect,confusion_fear_indifference_sadness_disgust,sexual_orientation,special_needs
1980,1981,"@bruger jeg er glad, jeg er neger bc. Thanksgiving, julen er altid tændt",offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other
1981,1982,buncha kaldte shithole lande sikker på at sende lorte skide folk... i sidste uge @url,offensive,indirect,sadness_indifference,other,other
1982,1983,shithole lande @url,offensive,indirect,sadness_indifference,origin,other
1983,1984,måde tror Trump ville retarderede arbejde putin lol,hateful_disrespectful,indirect,anger_indifference,disability,individual
1984,1985,@bruger z fakta ikke-eritreere forklædte eritreiske flygtninge echo coast coast z h europa @url,offensive_hateful,indirect,sadness_disgust,origin,refugees
1985,1986,"@bruger tror, ​​vi er et lortehul lande. sikkert skræmmende.",abusive_disrespectful,indirect,confusion_sadness_shock_indifference_disgust,origin,other
1986,1987,påmindelse kelly rowland (og gjorde!) sagde fagot @url,offensive_normal,indirect,indifference_disgust,sexual_orientation,gay
1987,1988,endelig bøsse,fearful_abusive_offensive_disrespectful_normal,indirect,anger_indifference,sexual_orientation,individual
1988,1989,@bruger engelsk suppetager,normal,indirect,indifference_disgust,origin,other
1989,1990,retarderet,offensive,indirect,anger_confusion_fear_indifference_sadness,disability,special_needs
1990,1991,@bruger skide ching chong retards,offensive,indirect,anger_confusion_sadness_shock_disgust,origin,left_wing_people
1991,1992,@bruger tøs,offensive,direct,anger_disgust,gender,women
1992,1993,@bruger kom tæt på skamløs tøs,normal,direct,anger_fear_shock_indifference_sadness,gender,women
1993,1994,fuck marineblå lortetasker twat coach. køre en rigtig skide lovovertrædelse 1934,offensive,indirect,anger_fear_indifference_disgust,other,women
1994,1995,@bruger én opmærksomhed søger kusse.,offensive,indirect,anger_confusion_fear_indifference_sadness,gender,women
1995,1996,@bruger alle tøser,offensive,indirect,anger_indifference,sexual_orientation,individual
1996,1997,embedsmænd skabte fristed byer ulovlige udlændinge holdt ansvarlig kriminel @url,hateful,indirect,anger_confusion_fear_indifference_sadness,gender,immigrants
1997,1998,grinende klappende som retard sæl. det er,fearful_abusive_offensive_disrespectful_normal,indirect,confusion_fear_shock_sadness_disgust,disability,special_needs
1998,1999,& retarderet røv færdig sendt damn feelings sms,offensive,indirect,shock_disgust,disability,special_needs
1999,2000,hot homoseksuel lift fuck amatr oktuber okulta porno neger eftersøgt stjerne giganten travestissuperdotados,offensive,indirect,confusion_fear_shock_sadness_disgust,origin,african_descent
2000,2001,@bruger ring retarderede kat ting fremmede ting syg fuck kat foran guld fisk bøsse,offensive,indirect,anger_disgust,disability,individual
2001,2002,blokerede tidligere tweet klart at drikke retarderet juice.,offensive,indirect,sadness_disgust,disability,special_needs
2002,2003,alfies livslektion nr. 15678.nif gonna act twat forventer lussing. @url,offensive,indirect,anger_sadness_shock_indifference_disgust,gender,women
2003,2004,demokrater ønsker at skifte land. var amerika som lortelande illegale thu @url,offensive_disrespectful,indirect,confusion_fear_indifference_sadness,origin,immigrants
2004,2005,"@bruger lort, se twitter blive låst og siger tøserord #victoryroyale",offensive_hateful,indirect,anger_confusion_fear_indifference_sadness,sexual_orientation,individual
2005,2006,@bruger @bruger @bruger @bruger @bruger åh for fanden pompøs kusse. neil portilo @url,abusive_hateful,indirect,anger_confusion_sadness_shock_disgust,gender,women
2006,2007,@bruger @bruger hurrrr durrr faktiske tal betyder ingenting her er erfaring jeg er mongoloid hurrr,offensive,indirect,indifference_disgust,other,other
2007,2008,berusede tekstere retarderede lol,normal,indirect,confusion_fear_shock_sadness_disgust,disability,refugees
2008,2009,colombia neger @url,offensive,indirect,confusion_indifference,origin,african_descent
2009,2010,yall dyke tryna taske walmart put dagligvarer bil... hjælper ikke med tung @url,normal,indirect,anger_fear_indifference_sadness_disgust,sexual_orientation,gay
2010,2011,nogen får mongolske w todayyyy,offensive,indirect,sadness_indifference,origin,individual
2011,2012,@bruger @bruger ja gerne skære ned på finansieringen af ​​illegale immigranter og ankerbørn.,hateful,direct,anger_fear,origin,special_needs
2012,2013,tilføjet video @user playlist @url mega fagot lydeffekt,abusive_offensive,indirect,confusion_sadness_shock_indifference_disgust,sexual_orientation,gay
2013,2014,frygt anmassende følelser begær udlufte frustrationer bremset ønsker ligner mongoloid,offensive,indirect,anger_confusion_sadness_shock_indifference,origin,special_needs
2014,2015,"forestil dig, at betjentens job en dag @url",offensive,indirect,anger_fear,other,refugees
2015,2016,hvide mennesker neger fik det?,offensive_hateful,indirect,anger_sadness,origin,asians
2016,2017,@user go dance retard,offensive,indirect,fear_shock,disability,special_needs
2017,2018,"wtf. jeg havde startet direkte modkørende bil, jeg havde set twat @user @url",offensive,indirect,sadness_indifference,gender,women
2018,2019,jeg har aldrig set monster squad... de første 10 minutter har jeg hørt homo to gange fagot to gange. jesus christ w @url,hateful,indirect,confusion_sadness,sexual_orientation,other
2019,2020,- Shm folk siger stadig nigger 2018? 60'erne? @url,offensive,indirect,anger_confusion_fear_shock_disgust,origin,african_descent
2020,2021,"Jeg må lorte og sige hader puerto rican's. undskyld fyre, lad mig tjekke, jeg bliver spic afterwa @url",offensive,indirect,confusion_indifference,origin,individual
2021,2022,@bruger @bruger hele fagot,offensive,direct,anger_confusion_fear_shock_disgust,sexual_orientation,gay
2022,2023,@bruger @bruger @bruger @bruger @bruger ^^^ kaldet hundeæder ching chong yelle @url,offensive_hateful,indirect,anger_confusion_fear_shock_disgust,origin,individual
2023,2024,roser redni gerne ricenhello cuntn- harvey pris,normal,indirect,confusion_indifference,other,individual
2024,2025,@user @user @user warner's tøs. orkestreret mediestunt. advarsler australske @url,normal,indirect,anger_confusion_fear_shock_disgust,other,women
2025,2026,gavne nogen skide lort land gud,fearful_disrespectful,indirect,anger_disgust,origin,women
2026,2027,verden 1/7 ching chong sind,offensive,indirect,confusion_indifference,origin,hispanics
2027,2028,måske jennie anti hacker ville ikke fedt bitter kusse @url,fearful_abusive_hateful_disrespectful_normal,indirect,anger_confusion_fear_shock_disgust,origin,women
2028,2029,få opmuntrende folk ved at give lorte-stipendium tilbage lorte-land @url,disrespectful_normal,indirect,anger_confusion_sadness_indifference_disgust,origin,other
2029,2030,skræl røv tilbage abe stil bøsse,fearful_hateful,indirect,sadness_indifference,other,other
2030,2031,tf stemte crunch kegler?? spook sæson mongoloid sæson @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,other
2031,2032,"@bruger håber ikke. twat prøvede at sige, at faste undvigere ville vinde 7.",offensive,indirect,anger_indifference,gender,women
2032,2033,lugter som cigaretternyeah forbandet vidunder dum skide kusse lad tf alene,abusive_offensive,direct,anger_confusion_sadness_indifference_disgust,gender,women
2033,2034,@bruger smukt dige,disrespectful_normal,indirect,anger_confusion_fear_shock_disgust,sexual_orientation,gay
